title,url,content
"なんという豪華キャスティング！ニコニコ超会議スーパーステージの出演者を発表！
","http://news.livedoor.com/article/detail/6372414/
","['ネット上のサービスである「ニコニコ動画」を現実の世界に再現ししてしまおうという壮大なプロジェクト「ニコニコ超会議」（4月28・29日開催、於：幕張メッセ）で超会議の会場内に設けられたスペシャルステージ（三か所）に登場する出演者が12日のニコニコ生放送「ニコラジ」にて正式に発表された。ニコ生の公式番組由来の出演者、超豪華メンバーが発表され、視聴していたユーザーからは驚きの声が上がった。\n', '\n', '3月12日、ニコニコ生放送の帯番組「ニコラジ」にて、「ニコニコ超会議」の最新情報をお伝えする『Road to 超会議やってみた！』内の企画で「月曜ニコラジ★ニコニコ超会議 大型続報大発表スペシャル！」において。展示ホール内に設けられるスペシャルステージの出演者として、松岡充（SOPHIA）や日高光啓（AAA）、きゃりーぱみゅぱみゅといった豪華な顔ぶれが発表になった。\n', '\n', 'ニコラジはニコニコ生放送で放送されているラジオ番組で月曜から木曜まで、メインパーソナリティーはやまだひさし、アシスタントを百花繚乱とせらみかるが務める公式番組だ。\n', '\n', '番組内でニコニコ超会議では超パーティーなどが行われる「イベントホール」（別途チケットが必要）の他に展示ホールに3つのステージ「スペシャル・ステージ」を設け、そこでニコニコ生放送の公式番組と縁のある芸能人が出演するイベントが行われることが公式に発表された。\n', '\n', 'このスペシャル・ステージはニコニコ超会議の入場料（前売り：1000円、当日：1500円）だけで見ることができるというかなり太っ腹な内容の発表に番組視聴者から視聴者からは「チケット代が倍でも買ったる！」「これはすごいｗｗｗ」「そりゃ赤字になるわｗｗ」といった驚きや喜びのコメントで埋め尽くされた。\n', '\n', '■公式番組と出演者は以下の通り\n', '【超会議スペシャルステージ出演者一覧】\n', '（順不同、敬称略）（番組名…出演者の順で表記）\n', '\n', '「超松岡充の世の中ヲタしい事だらけ！」…松岡充（SOPHIA）\n', '「超AAA日高光啓の生でSKY!?-HIそうですかい。」…日高光啓（AAA）\n', '「超きゃりーのウェイウェイ NICOちゃんねる」…きゃりーぱみゅぱみゅ\n', '「超爆裂！ナイトメア」…ナイトメア\n', '「超ヴィジュアルバトルロイヤル」…Alice Nine、ViViD、ダウト、SCREW\n', ""「超電波研究社」…May'n、鷲崎健、今井麻美（如月千早 役）、\n"", '\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000仁後真耶子（高槻やよい 役）、原由実（四条貴音 役）、\n', '\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000朝倉杏美（荻原雪歩 役）、長谷川明子（星井美季 役）\n', '「そうだ！やっぱり超会議に行こう!!（仮）」…恵比寿マスカッツ\n', '「Hello!Project 超会議スペシャルLIVE（仮）」\n', '\u3000\u3000\u3000\u3000\u3000\u3000\u3000\u3000…アップアップガールズ（仮）、スマイレージ、℃-ute\n', '\n', 'もちろんITライフハック編集部でも、ニコニコ超会議を取材してホットな情報をお届けしたいと思っている。\n', '\n', '■ニコニコ超会議スペシャルステージ\n', '■ニコニコ超会議\n', '\n', '\n', '\n', '\n', '\n', 'ELECOM Full HD対応 WEBカメラ 500万画素 オートフォーカス マイク内蔵 (イヤホンマイク付属)ブラック UCAM-DLW500TABK\n', 'クチコミを見る\n']"
"美しさが際立つ新Xperiaが発売へ！ドコモ、Xperia NX SO-02Dが凄い
","http://news.livedoor.com/article/detail/6303524/
","['ドコモは、グローバルフラッグシップモデルにふさわしいシンプルなフォルムのデザインと、透明素材「Floating Prism」をアクセントにした美しさが際立つ4.3インチHD液晶を搭載したスマートフォン「docomo NEXT series Xperia NX SO-02D」を2012年2月24日より発売すると発表した。\n', '\n', '「Xperia NX SO-02D」は、ハイスペック&エンタテインメント機能が充実したスマートフォンだ。高性能のCPU搭載により、HD動画やグラフィカルなWebサイトなどのリッチなコンテンツをサクサク軽快に閲覧できる。\n', '\n', 'グローバルフラッグシップモデルにふさわしいデザインと美しさが際立つ4.3インチHD液晶を備える。\n', 'ボディのクリアな“Floating Prism（フローティングプリズム）”は、着信時や操作時にLEDの静かな輝きを放ち、3つのアイコンが浮かび上がる仕様だ。\n', '\n', '解像感の高い写真撮影、撮影スピードも劇的に進化した高感度カメラであり、有効約1210万画素のソニー製裏面照射型CMOSセンサー“Exmor R for mobile”と、ソニー・エリクソン独自の画像エンジンを搭載した。\n', '\n', '■「docomo NEXT series Xperia NX SO-02D」製品情報\n', '■ドコモ\n', '\n', '\n', '\n', '\n', '■ドコモに関連した記事をもっと見る\n', '・ドコモ7.8mmの有機ELスマホ開発！スリムボディのスマートフォン「docomo NEXT series P-04D」\n', '・ついに発売日が決定！ドコモのディズニースマホ「F-08D」の魅力をさぐる\n', '・発売前に実機をチェック！ソニー・エリクソン、「Xperia NX SO-02D」を先行展示\n', '・ドコモ、4機種の機能バージョンアップを実施\n', '\n', 'Transcend SDHCカード 16GB Class10 永久保証 [フラストレーションフリーパッケージ (FFP)] TS16GSDHC10E\n', 'トランセンド・ジャパン\n', '販売元：Amazon.co.jp\n', 'クチコミを見る\n']"
"twitterの写真のほうがカッコいい！孫社長 Facebook開始宣言が話題
","http://news.livedoor.com/article/detail/6416524/
","['ソフトバンクグループの代表 孫正義氏は、Twitterを通じて活発な発言をしている。そんな同氏によるFacebook開始宣言がネットで話題となっている。\n', '\n', 'それは、突然のつぶやきから始まった。\n', '\n', '孫社長は、\n', '「facebook始めます。 https://www.facebook.com/masayosison」と、つぶやいた。\n', '\n', 'このつぶやきに対して、下記のコメントが寄せられている。\n', '「facebookより、twitterの写真のほうがカッコいいです！！」\n', '「え〜〜っ⁉ ぜひ友達になって下さい(=´∀｀)人(´∀｀=)」\n', '「ホントだ！出来たてだ！」\n', '「おおー。これから何やるのか、楽しみ！」\n', '「意外。もうやってるのかと思ってました。」\n', '「孫さんとのなんらかのお話があったのではないかと推測します。ザッカバーグさん来日は。」\n', '「孫さん今度はFacebookか」\n', '「ついに♪(´ε｀ ) 流れが変わる！」\n', '「書き込みをしてきました。楽しみにしています。」\n', '「孫社長、いよいよFBに登場ですね。」\n', '「mixiもやりましょう！ 」\n', '「Google+も是非！そこでユーザーとハングアウトとかして欲しいです。」\n', '\n', '様々な意見が寄せられている。\n', '\n', '■孫正義 (masason) on Twitter\n', '\n', '\n', '\n', '\n', '■孫社長に関連した記事をもっと見る\n', '・スケールがでかい！孫社長 米国留学支援に賞賛の声\n', '・我が家の電波状況も良くなるかな？孫社長 格言的な言葉が話題\n', '・現実的では無い！孫社長 Twitter読者の発言に反論\n', '・復興支援ありがとう！孫社長 復興支援の協力に賞賛の声\n', '・やっぱりiPad3に間に合わせる為？孫社長がSB銀座旗艦店を必死に宣伝\n', '\n', '孫の二乗の法則 孫正義の成功哲学 (PHP文庫)\n', '著者：板垣 英憲\n', 'PHP研究所(2011-04-09)\n', '販売元：Amazon.co.jp\n', 'クチコミを見る\n']"
"3D BIOSにDual UEFI！ギガバイトのIntel 7シリーズ搭載マザー
","http://news.livedoor.com/article/detail/6451189/
","['GIGABYTEからIntel 7シリーズを搭載したマザーボードが一挙に11枚もリリースされた。ハイエンドマシンから手頃な価格の廉価PC向けまで幅広くラインアップされている。マザーボードの種類は11枚だがパッケージングとして同社のハイスピード無線LAN＆Bluetooth対応PCI Expressカード「GIGABYTE Bluetooth 4.0/デュアルバンド300Mbps Wi-Fi PCIeカード」とのセット品も用意されるため全13モデルになる。\n', '\n', '最上位となるのがIntel Z77 Express搭載モデルの「G1.Sniper 3」で、フル装備とも言える仕様だ。PCI Express ×16スロット2基に×8スロット2基で最大4-wayでのマルチGPU構成が可能だ。LGA1155搭載でカリッカリなPCを自作したい人向けと言えるだろう。\n', '\n', '■Intel Z77 Express搭載ATXマザー（市場予想価格）\n', '・G1. Sniper 3（3万3千円前後）\n', '・GA-Z77X-UD5H WiFi（2万9千円前後）\n', '・GA-Z77X-UD5H（2万5千円前後）\n', '・GA-Z77X-UD3H WiFi（2万2千円前後）\n', '・GA-Z77X-UD3H（1万9千円前後）\n', '・GA-Z77X-D3H（1万7千円前後）\n', '・GA-Z77-D3H（1万4千円前後）\n', '\n', 'G1. Sniper 3とGA-Z77X-UD5H WiFiは「GIGABYTE Bluetooth 4.0/デュアルバンド300Mbps Wi-Fi PCIeカード」とのセットとなり、GA-Z77X-UD3H WiFiに関しては「GIGABYTE Bluetooth 4.0/デュアルバンド150Mbps Wi-Fi PCIeカード」とのセットになる。\n', '\n', '\n', ' \n', '300Mbpsの無線LANと最新のBluetooth 4.0に対応した「GIGABYTE Bluetooth 4.0/デュアルバンド300Mbps Wi-Fi PCIeカード」 \n', '\n', '\n', '■Intel Z77 Express搭載MicroATXマザー（市場予想価格）\n', '・G1.Sniper M3（2万円前後）\n', '・GA-Z77MX-D3H（1万5千円前後）\n', '・GA-Z77M-D3H（1万2千円前後）\n', '\n', '■Intel H77 Express搭載ATXマザー（市場予想価格）\n', '・GA-H77-D3H（1万1千円前後）\n', '\n', '■Intel H77 Express搭載MicroATXマザー（市場予想価格）\n', '・GA-H77M-D3H（1万円前後）\n', '\n', '■Intel B75 Express搭載MicroATXマザー（市場予想価格）\n', '・GA-B75M-D3H（7千円前後）\n', '\n', '※市場予想価格は一部独自調べのため変動する可能性があります。\n', '\n', '■製品情報\n', '■ギガバイト\n', '\n', '\n', '\n', '\n', '■ギガバイトの記事をもっと見る\n', '・GIGABYTEマーケティング部門副部長が語る！アキバで見たシニア世代に感動\n', '・CPUもGPUも祭だワッショイ！GIGABYTE板祭でマザボ＆グラボのレビューアーを大募集\n', '・次世代22nmプロセッサー対応「Z77X-UD5H」マザーボードの魅力をさぐる\n', '・聞こえてきたIVY Bridgeの足音！GIGABYTEがCeBIT 2012でIVY Bridge対応マザーを展示\n', '・Windows 8時代でも使える小型PCに最適！次世代22nmプロセッサー対応可能な高コストパフォーマンスMini-ITXマザー「GA-H61N-USB3」\n', '\n', 'GIGABYTE intel Z77 LGA1155 E-ATX LucidLogix Virtu MVP対応 G1-SNIPER 3\n', 'クチコミを見る\n']"
"Excelの新規ファイルにムダなシートを作らない【知っ得・虎の巻】
","http://news.livedoor.com/article/detail/6302428/
","['Excelの初期設定では、Sheet1〜Sheet3の、3枚のシートが作られる。けれど、見積書や請求書など、ふだん扱う書類では1枚のシートさえあれば済むことが多い。余計なシートを付けたまま提出すると、次のシートにも記述があると思われるかもしれない。けれど、ムダなシートを毎回削除するのは面倒だ。最初から1枚のシートだけ作る設定にしてしまおう。\n', '\n', '■知っ得No.273\u3000新規ブックのシート数を1枚にする\n', 'Excelでは、新規ブック（新規ファイル）を開く際に作られるシートの数をあらかじめ決めておくことができる。初期設定のシート数は3枚だが、不要なら1枚にしておこう。\n', '\n', '●Excelのオプションでシート数を設定\n', '設定は、Excelのオプションから行う。［Excelのオプション］ダイアログボックスを開いたら、［基本設定］の［ブックのシート数］を「1」にしておこう（画面1）。\n', '\n', ' \n', '画面1\u3000［ファイル］メニューから［オプション］を開いたら、［基本設定］を選択。［ブックのシート数］を「1」にする。 \n', '\n', '以降、Excelの起動直後、あるいは新規ファイルの作成時には、シートが1枚ずつしか作られない（画面2）。\n', '\n', ' \n', '画面2\u3000新規ファイルには「Sheet1」のみ表示される。 \n', '\n', 'これで、ムダなシートがあることを気にしたり、削除したりする手間はなくなる。もしシートを追加する必要があるなら、［ワークシートの追加］タブをクリックするか、［Shift］+［F11］キーを押して追加できる。\n', '\n', '\n', '編集部：池田利夫＋岡本奈知子（ジャムハウス）\n', '制作編集：エヌプラス\n', 'Copyright 2012 livedoor. All rights reserved.\n', '■PC便利技が満載！「知っ得！虎の巻」ブログ\n', '\n', '\n', '\n', '\n', '■の記事をもっとみる\n', '・ウェブページのイメージを丸ごと取り込むワザ\n', '・Excel表の必要な範囲を手早く確実に選択する\n', '・メールに添付する画像サイズを簡単に変更する方法\n', '・Wordのちょっとした区切り線をキーボードだけで引くテクニック\n', '・フォルダーの中身を見られたくないときにエクスプローラーを素早く閉じる\n']"
"ネット時代の便利サイト！PCのお気に入りをタブレットで使う技
","http://news.livedoor.com/article/detail/6402220/
","['米国の調査会社IDCは2012年3月13日、タブレットに関する調査結果を発表し、タブレットの出荷台数が2011年通年で6870万台に達したことをあきらかにした。2012年の出荷台数は、これまでの予測の8770万台より多い1億610万台になる見込みだ。\n', '\n', 'タブレットは年々進化しており、最近の端末であれば、ほぼ間違いなくインターネットのWebサイトを見られる。PCユーザーの中には、「パソコンのお気に入りがそのまま使えたらよいのに。」と思っている人はいないだろうか。\n', '\n', 'そうした人にお勧めのサイトが「ライフリスト」だ。会員登録が不要で、タブレットからでも利用できる。\n', '\n', 'PCユーザーの中には、気が付いたらブラウザの「お気に入り」が一杯になってしまって、お気に入りを開いたら、大量のブックマークが表示され、その中から目的のサイトを探すのが手間になり、「面倒くさいこと、この上ない」と感じている人は多いだろう。\n', '\n', '「ライフリスト」を利用すれば、お気に入りの管理から、メールの新着チェック、SNSサイトの通知管理といったことが、このサイトだけでできてしまう。\n', '\n', 'ここをブラウザのスタートページにしておけば、WebメールやTwitterのDM、Facebookのメッセージといった専用ページにワンクリックで飛んでいくことができるわけだ。\n', '\n', '登録は簡単で、「ブックマーク設定」と書いてある部分をクリックすると「タイトル」「URL」という入力部分に加え、「新しいウィンドウで開く」かどうかを決められるチェックボックスが表示される。\n', '\n', '必要な項目を埋めてウィンドウの開き方を決めたら「設定」をクリックすると登録される。このブックマークは、最大54個まで登録できるので、使い方によっては、Yahoo!やGoogleよりも便利かもしれない。\n', '\n', 'PCブラウザのお気に入りをスマートに管理したい、タブレットでもPCのお気に入りを利用したいという人には、見逃せないサイトといえそうだ。\n', '\n', 'ライフリスト\n']"
"毅然とした態度で臨んでいく！グリー田中社長が訴訟の判決にコメント
","http://news.livedoor.com/article/detail/6306744/
","['グリーは2012年2月23日、ディー・エヌ・エー及びORSOを被告とする著作権侵害差止等請求訴訟（以下「本訴訟」）を提起していたが、本日、東京地方裁判所より、ディー・エヌ・エーらに対して、同社への損害賠償として2億3,460万円の支払い及び「釣りゲータウン2」の配信行為等の差止を命じる判決が下されたことをあきらかにした。\n', '\n', '本判決に関し、同社代表取締役田中良和氏は、次の通りコメントしている。\n', '\n', '「東京地方裁判所より、ディー・エヌ・エーらによる『釣りゲータウン2』の配信差止及び損害賠償を命じる判決が下され、ディー・エヌ・エーらによる知的財産権侵害行為の違法性が認められたと評価しております。グリーグループは、知的財産権を重要な経営資源の一つと位置付けており、今後もグリーグループの知的財産権が侵害されたと判断した場合には、法的対応を執ることを含め、毅然とした態度で臨んでいく所存です。」\n', '\n', '1．訴訟の経緯\n', '同社は、ディー・エヌ・エーらが共同で製作し配信している携帯電話機用ゲーム「釣りゲータウン2」が、同社が開発し配信する携帯電話機用ゲーム「釣り★スタ」に関して同社が有する著作権等を侵害していると考えられたことから、2009年9月25日付けで相手方に対し、本訴訟を提起した。\n', '\n', '2．本訴訟の概要\n', '(1)     本訴訟の相手方\n', '株式会社ディー・エヌ・エー\n', '所在地             東京都渋谷区代々木4丁目30番3号\n', '代表取締役   守安\u3000功\n', '\n', '株式会社ORSO\n', '所在地             東京都千代田岩本町2丁目4番1号\n', '代表取締役   坂元\u3000義親\n', '\n', '(2)     原告訴訟代理人：西村あさひ法律事務所\n', '(3)     主な請求内容\n', 'i 著作権法に基づく「釣りゲータウン2」の配信行為等の差止請求等。\n', 'ii 著作権法に基づく損害賠償請求。\n', '\n', '3．判決の概要\n', '以下の内容が相手方に命じられた。\n', '(1)     著作権法及び不正競争防止法に基づく損害賠償として、金2億3,460万円及び法定利率による遅延損害金の支払い\n', '(2)     「釣りゲータウン2」の配信差止\n', '\n', '4．今後の見通し\n', '同社は、本訴訟に関して必要な開示事項が発生した場合には、速やかに知らせるとしている。\n', 'なお、本訴訟が同社の業績予想に及ぼす影響は、現時点では軽微であると考えているとしている。\n', '\n', '■訴訟の判決に関するお知らせ - リリース\n', '■グリー\n', '\n', '\n', '\n', '\n', '■グリーに関連した記事をもっと見る\n', '・深くお詫び申し上げます！探検ドリランドの一部機能を停止\n', '・GREE Platformの世界展開を加速！グリーがPayPalと業務提携した理由\n', '・GREEとMobageの訴訟の行方は？DeNAがGREE田中氏の発言に反論\n', '・10億5千万円以上の損害賠償を請求！グリーとKDDIがDeNAを提訴した理由\n', '\n', 'モバゲー・GREEでソーシャルゲームを公開するために知っておきたいこと\n', '著者：アイテム\n', '秀和システム(2011-12)\n', '販売元：Amazon.co.jp\n', 'クチコミを見る\n']"
"ラジオ会館×カムイがコラボ！ふぉっくす紺子ちゃんが応援
","http://news.livedoor.com/article/detail/6886594/
","['「紺子にゅうす」でお馴染みのふぉっくす紺子ちゃんに新しい動きがあった。\n', '\n', 'ふぉっくす紺子ちゃんは、秋葉原と全国のPC事業を応援して行くが、その第一弾としてラジオ会館×カムイのコラボ企画を応援する。\n', '\n', 'カムイは、土曜日・祝祭日に限り、オリジナルデザインのメイド服で接客してくれる、秋葉原でも有名なスープカレー専門店だ。\n', '\n', 'そんな同店とラジオ会館とのコラボイベントが2012年8月25日と26日の両日に開催される。\n', 'イベント期間中、ふぉっくす紺子ちゃんのA1サイズのポスターがスープカレーカムイとラジオ会館に掲示されるのだ。\n', '\n', ' \n', ' \n', '\n', 'さらに、スープカレー カムイでは、そのポスターのイラストを印刷したポストカードを、それぞれの日に先着10名の希望者にプレゼントする。\n', '\n', '週末、秋葉原へ行く人は、要チェックだ。\n', '\n', '■ラジオ会館\n', '■スープカレー 「カムイ」\n', '\n', '■永野つかさ氏サイト\n', '■4コマが載っている「ASCII.jp」\n', '■メディアバンク\n', '\n', '\n', '\n', '\n', '■【紺子にゅうす】の記事をもっとみる\n', '・おはこんこん、アキバ大好き！祭りだよ\n', '・ふぉっくす紺子だよ！紺子ぬいぐるみ、みんなのところに行けるといいなぁ\n', '・おはこんこん！ぬいぐるみも企画中だよ\n', '・おはこん、ふぉっくす紺子だよ！記念壁紙も配布されたんだよっ！\n']"
"こんこん、ふぉっくす紺子だよ！お花見日和なのに、おしごと【紺子にゅうす】
","http://news.livedoor.com/article/detail/6448669/
","['こんこん♫\n', 'ふぉっくす紺子だよ(*^▽^*)\n', ' \n', '今回のにゅうすはーーー\n', 'じゃじゃん♫\n', '\n', '紺子のＭＭＤ動画が、\n', '先週の\n', 'パソコンショップアークさんに\n', '引き続き\n', ' \n', 'サンコーレアモノショップ総本店さん２階でも\n', '流されることになりました(*´∀｀*)\n', ' \n', 'アークさんでも\n', 'サンコーさんでも、\n', '紺子グッズが販売中なので、\n', 'ぜひＭＭＤと一緒にみてみてねヽ(*´∀｀)ノ\n', ' \n', 'あう・・・今日は\n', 'お花見日和なのに\n', '紺子はおしごと・・・(´Д⊂\n', ' \n', 'でもみんなは\n', '紺子のぶんまでお花見楽しんでねっ(・∀・)\n', 'そしてぜひアキバにも\n', '踊ってる紺子を見にきてくださいっ(´∀｀*)\n', '\n', '■永野つかさ氏サイト\n', '■4コマが載っている「ASCII.jp」\n', '■紺子ちゃんねる - ふぉっくす紺子ちゃん公式サイト\n', '■メディアバンク\n', '\n', '\n', '\n', '\n', '■【紺子にゅうす】の記事をもっとみる\n', '・おはこんです！紺子のＭＭＤ動画が流れる予定ですっ\n', '・おはこん、ふぉっくす紺子です！紺子グッズ第二段も進んでるよ\n', '・おはこんこん！MMD☆ふぉっくす紺子杯を開催中\n', '・おはこんこん、ふぉっくす紺子です！オリジナルグッズがアキバ進出だよ\n']"
"大容量なのに軽い！スマホもタブレットもこれ1個で充電できる実用度の高い「i・mee」
","http://news.livedoor.com/article/detail/6502510/
","['人気のスマートフォンやタブレットは着実に利用者を増やしている。高性能・多機能な面は満足度が高いが、課題はバッテリーの持ちだ。インターネットやGPS、動画コンテンツが快適に使えるスマートフォンだが、ガンガン使うとバッテリーが1日持たないのが悩みの種だ。予備の電池を用意する方法もあるが、本体2回分しか利用できないわりに、価格が高い。そこで最近では、予備電池と同じくらいの金額でスマートフォンを3〜4回もフル充電できるモバイルバッテリーを利用する人が増えてきている。\n', '\n', '■予備電池はモバイルバッテリーの時代\n', 'モバイルバッテリーの利点は、大容量で繰り返し使える経済性だ。以前は、本体が重いなどの理由から敬遠する人も多かったが、最近のモバイルバッテリーは小さく、軽く、そして安くなったことで、スマートフォンの予備電池の主流に躍り出てきた。\n', '\n', 'この手のバッテリーは当初、本体を約1回充電できる1500mAh程度の容量だったものが、約2回充電可能な2500〜3000mAh、約3回充電可能な5000mAhと価格をあまり変えずに容量を増加させてきた。\n', '\n', '最近の製品の特徴は、大容量でもスマートフォンサイズで200g以内と小型で軽量なため、持ち歩くのも苦にならないことだ。モバイルバッテリーをバックに１ついれておけば、出先でバッテリーが減ってもすぐに充電できるので、バッテリー切れを心配せずにスマートフォンを活用できる。\n', '\n', '■iPadやタブレットも充電できるモバイルバッテリー\n', 'スマートフォンとともに最近人気が急上昇なのがiPadやAndroidタブレットといったタブレットデバイスだ。本体サイズが大きいためスマートフォンより大容量のバッテリーを搭載しているタブレットだが、スマートフォンほどではないものの、やはり外出時のバッテリー持ちは心配の種である。\n', '\n', '最近では、スマートフォンの大容量内蔵バッテリーに対応し供給できる容量も500mAhから1A、2Aなど急速充電可能になってきた。中には10000mAhといった超大容量なモバイルバッテリーも登場している。こうした製品では、タブレット端末の充電まで余裕でできるのだ。\n', '\n', 'ところが、さすがのハイテク技術をもってしても、10000mAhでは本体が大きくなってしまい、さらに重さも200g以上とずっしりとくるのが悩みの種だ。大容量でも、小型で軽いモバイルバッテリーはないかと探してみつけたのが「i・mee」だ。\n', '\n', '\n', ' \n', '9種類のプラグアダプタを交換するだけで様々な機器の充電ができる。 \n', '\n', '\n', '「i・mee」は、7000mAhという大容量なのに重さが200gを切り175gと軽量だ。大きさ5000mAhクラスのモバイルバッテリーと同じくらいと持ち運びやすい。付属のケーブルはアダプタ交換式で、9種類のプラグアダプタを交換するだけで様々な機器の充電が行える。iPhone/iPad、Androidスマートフォンだけでなく、GALAXY Tabも付属のアダプタで充電ができるという優れモノだ。\n', '\n', '\n', ' \n', 'もちろんiPadだって充電できる。 \n', '\n', '\n', '\n', ' \n', '専用アダプタが必要な7インチ GALAXY Tabも充電できるのがうれしい。 \n', '\n', '\n', '【対応機種】\n', '対応機種は豊富でiPhone , ipadからゲーム機、ガラケー、各種タブレットまで対応。\n', '\n', '■主な仕様\n', 'タイプ: リチウムポリマー\n', '入力: DC 5V\n', '出力: DC 5V\u3000最大1A（2ポート同時使用可能）\n', '容量: 7000mAh\n', 'サイズ: 119（奥行き）×73（幅）×17（高さ）mm\n', '重量: 175g\n', 'その他：青色LEDライト×4（電源ボタンを押すことで、おおよその残量がわかる）\n', '\u3000\u3000\u3000\u3000\u3000節電のためのスタンバイ機能付き\n', '\n', '■主な特徴\n', '・最大8時間のイネット接続時間延長\n', '・最大40時間使用可能\n', '・最大180時間音楽再生\n', '・メモリー効果なし\n', '\n', '■付属品\n', 'ケーブル、9種類のプラグ付属\n', '\n', '■Melkco製 「i・mee」モバイル用大型大容量バッテリー\n', '\n', '\n', '■ITライフハック Twitter\n']"
"PS Vita 3G版ユーザーで何割のユーザーが3G通信を解約したか考えてみる【デジ通】
","http://news.livedoor.com/article/detail/6737950/
","['2012年6月のドコモ・プリペイドサービスの純減は98,700台だった。これはポータブルゲーム機のPS Vita 3G版のユーザーが、契約を更新せず解約したことによる影響だ。SCEやドコモはこの詳細を公開していないので、いくつかのデータから実態を計算してみた。■いつまでに契約したユーザーが解約したのか？\n', 'PS Vita 3G版は、初回限定50万台に180日間のNTTドコモのプリペイドデータプランがついたものが販売されている。初回限定版はドコモの2012年5月末までのプリペイド契約台数の約28万件から推定すると、30万台弱の販売数と推定される。2012年7月現在、初回限定版の残りは20万台ほどだ。\n', '\n', 'この初回限定のVita 3G版に用意されているプリペイドデータプランは、180日の期限が切れてから14日以内なら契約をそのまま更新できる。これを過ぎると解約となり、再度契約する際は契約事務手数料2,100円が必要になる。3G通信をそのまま続けたい方は、一般的にこの期限内に更新することになる。\n', '\n', '2012年6月末までに解約になるには、194日前の2011年12月19日までにプリペイドデータプランの契約を延長する必要がある。これ以外に、180日間に利用できる103時間の利用可能時間を超えた場合などは、180日前に契約を更新する必要があるが、多くの利用者はこの時間を使い切ることなく契約期間が終了しているようだ。\n', '\n', 'PS Vitaの発売日は2011年12月17日なので、発売直後の3日以内に購入した方が今回解約となった対象となる。初回限定版のVita 3G版は、電源を入れれば追加料金不要でそのまま3Gの契約ができる。購入しても箱から出さなかった、SIMカードを抜いて起動したような場合は含まれない。また、Vita以外のプリペイド契約も数千残っているようだが、これらは今回の計算から除外する。\n', '\n', '■Vita 3G版の販売数は？\n', '問題はVitaの3G版がどの程度販売されたかだが、調査会社による本体の販売台数と、ドコモが公開するプリペイド契約数から推定できる。ドコモの2011年12月のプリペイド純増数は191,800台なので、12月のVita 3G版の販売数はこの数字とほぼ同数と考えられる。12月のVita販売数は約44万台なので、販売台数の半分近くが3G版だったことが推定できる。\n', '\n', 'その後、2012年5月のPS Vitaの販売台数は約3.5万台で、プリペイドの純増数は11,100だったので、直近の3G版の割合は1/3程度になっていることがわかる。2012年6月のVitaの販売数は約9万台だったことから、6月のプリペイドの契約数は3万程度と推定される。\n', '\n', '2012年6月は純増数がマイナス約10万となっているが、約3万台のプリペイド契約があったと推定されるため、実際の解約者数は約13万件と考えられる。この13万件の解約のほとんどは、発売から2日以内に売れた約32万台からのものと仮定できる。\n', '\n', '発売直後に新しいゲーム機を購入する方は、最上位モデルを選択する率が高い可能性があるため、その5割が3G版を選んでプリペイド契約したと仮定すると今回の解約に該当する3G版の販売数は約16万台となる。13万件はこのうちの8割となる。\n', '\n', '筆者の推計が正しければ、最新のゲーム機を真っ先に購入するような方は、かなりのゲーム好きだが、その中でも上位モデルを選んだ方の8割程度が、3G機能を必要としないと判断したことになる。\n', '\n', 'NTTドコモ 契約者数月次データ\n', 'ソニー・コンピュータエンタテイメント\n', '\n', '上倉賢 @kamikura [digi2(デジ通)] \n', '\n', 'digi2は「デジタル通」の略です。現在のデジタル機器は使いこなしが難しくなっています。\n', '皆さんがデジタル機器の「通」に近づくための情報を、皆さんよりすこし通な執筆陣が提供します。\n', '\n', '■デジ通の記事をもっと見る\n', '・iPhone 4Sの音声認識機能は使える 新しいiPadでも使える音声認識\n', '・英語の音声認識で英会話練習 自分の発音を客観的に知る方法\n', '・サービス終了後はどうなる！電子書籍は永遠に読めるのか\n', '\t・キンドルが日本に参入する？Amazonの電子書籍をおさらい\n', '・iPhoneが据え置きゲーム機も殺す？多機能化するスマートフォン\n', '\n', '\n', '【キヤノン純正インク】キャノンインクタンク 5色マルチパック BCI-321+320/5MP\n', 'キヤノン\n', '販売元：Amazon.co.jp\n', 'クチコミを見る\n']"
